annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class
P30_05_82,P30,P30_05,00:12:41.720,00:12:42.199,18281280,18292776,metal-only-collision
P30_05_83,P30,P30_05,00:12:43.658,00:12:44.470,18327792,18347280,metal-wood-collision
P30_05_84,P30,P30_05,00:12:59.033,00:12:59.304,18696792,18703296,metal-wood-collision
P30_05_85,P30,P30_05,00:12:59.866,00:13:00.137,18716784,18723288,metal-wood-collision
P30_05_86,P30,P30_05,00:13:09.199,00:13:10.199,18940776,18964776,metal-wood-collision
P30_05_87,P30,P30_05,00:13:10.679,00:13:11.012,18976296,18984288,metal-wood-collision
P30_05_88,P30,P30_05,00:13:15.637,00:13:16.324,19095288,19111776,metal-wood-collision
P30_05_89,P30,P30_05,00:13:21.991,00:13:22.449,19247784,19258776,metal-wood-collision
P30_05_90,P30,P30_05,00:13:26.741,00:13:27.158,19361784,19371792,metal-plastic-collision
P30_05_91,P30,P30_05,00:13:27.804,00:13:28.324,19387296,19399776,metal-wood-collision
P30_05_92,P30,P30_05,00:13:29.533,00:13:30.199,19428792,19444776,metal-only-collision
P30_05_93,P30,P30_05,00:13:39.762,00:13:40.054,19674288,19681296,metal-wood-collision
P30_05_94,P30,P30_05,00:13:40.658,00:13:40.970,19695792,19703280,metal-wood-collision
P30_05_95,P30,P30_05,00:13:41.449,00:13:42.033,19714776,19728792,metal-only-collision
P30_05_96,P30,P30_05,00:13:45.324,00:13:45.595,19807776,19814280,metal-wood-collision
P30_05_97,P30,P30_05,00:14:08.408,00:14:08.845,20361792,20372280,metal-wood-collision
P30_05_98,P30,P30_05,00:14:15.595,00:14:17.949,20534280,20590776,plastic-only-collision
P30_05_99,P30,P30_05,00:14:18.533,00:14:19.949,20604792,20638776,plastic-only-collision
P30_05_100,P30,P30_05,00:14:21.699,00:14:22.220,20680776,20693280,metal-only-collision
P30_05_101,P30,P30_05,00:14:23.804,00:14:24.949,20731296,20758776,plastic-only-collision
P30_05_103,P30,P30_05,00:14:57.567,00:14:57.942,21541608,21550608,plastic-only-collision
P30_05_106,P30,P30_05,00:15:30.463,00:15:31.692,22331112,22360608,plastic-paper-collision
P30_05_111,P30,P30_05,00:16:04.838,00:16:05.734,23156112,23177616,wood-only-collision
P30_05_112,P30,P30_05,00:16:06.546,00:16:10.609,23197104,23294616,ceramic-only-collision
P30_05_113,P30,P30_05,00:16:10.921,00:16:15.254,23302104,23406096,metal-plastic-collision
P30_05_114,P30,P30_05,00:16:15.775,00:16:17.921,23418600,23470104,plastic-only-collision
P30_05_115,P30,P30_05,00:16:18.984,00:16:19.609,23495616,23510616,plastic-only-collision
P30_05_116,P30,P30_05,00:16:20.171,00:16:22.379,23524104,23577096,plastic-only-collision
P30_05_117,P30,P30_05,00:16:23.525,00:16:25.171,23604600,23644104,plastic-only-collision
P30_05_119,P30,P30_05,00:16:38.692,00:16:39.296,23968608,23983104,glass-only-collision
P30_05_122,P30,P30_05,00:16:52.965,00:16:53.861,24311160,24332664,wood-only-collision
P30_05_126,P30,P30_05,00:17:07.569,00:17:08.194,24661656,24676656,paper-only-collision
P30_05_129,P30,P30_05,00:17:20.278,00:17:20.569,24966672,24973656,paper-only-collision
P30_05_131,P30,P30_05,00:17:22.611,00:17:22.861,25022664,25028664,metal-wood-collision
P30_05_134,P30,P30_05,00:17:39.257,00:17:40.132,25422168,25443168,metal-wood-collision
P30_05_136,P30,P30_05,00:17:43.049,00:17:43.319,25513176,25519656,metal-only-collision
P30_05_137,P30,P30_05,00:17:45.625,00:17:45.924,25575000,25582176,metal-only-collision
P30_05_139,P30,P30_05,00:17:58.111,00:17:58.986,25874664,25895664,metal-only-collision
P30_05_141,P30,P30_05,00:18:04.236,00:18:04.507,26021664,26028168,metal-wood-collision
P30_05_142,P30,P30_05,00:18:07.590,00:18:07.882,26102159,26109168,metal-wood-collision
P30_05_144,P30,P30_05,00:18:12.632,00:18:12.924,26223168,26230176,metal-wood-collision
P30_05_145,P30,P30_05,00:18:18.299,00:18:18.903,26359176,26373672,metal-wood-collision
P30_05_146,P30,P30_05,00:18:44.382,00:18:45.986,26985168,27023664,plastic-only-collision
P30_05_148,P30,P30_05,00:18:51.145,00:18:51.416,27147480,27153984,wood-only-collision
P30_05_150,P30,P30_05,00:18:59.208,00:19:00.124,27340992,27362976,metal-only-collision
P30_05_151,P30,P30_05,00:19:01.416,00:19:01.770,27393984,27402480,metal-only-collision
P30_05_152,P30,P30_05,00:19:06.645,00:19:07.166,27519480,27531984,metal-only-collision
P30_05_154,P30,P30_05,00:19:08.416,00:19:09.187,27561984,27580487,metal-plastic-collision
P30_05_156,P30,P30_05,00:19:12.479,00:19:12.874,27659496,27668976,metal-only-collision
P30_05_157,P30,P30_05,00:19:17.666,00:19:18.062,27783984,27793487,metal-only-collision
P30_05_158,P30,P30_05,00:19:20.499,00:19:20.812,27851976,27859487,metal-only-collision
P30_05_161,P30,P30_05,00:19:34.562,00:19:34.979,28189487,28199496,metal-only-collision
P30_05_163,P30,P30_05,00:19:40.187,00:19:41.312,28324487,28351487,metal-plastic-collision
P30_05_165,P30,P30_05,00:19:49.916,00:19:51.083,28557984,28585992,plastic-only-collision
P30_05_166,P30,P30_05,00:19:52.020,00:19:55.124,28608480,28682976,plastic-paper-collision
P30_05_168,P30,P30_05,00:20:02.958,00:20:03.374,28870992,28880976,glass-only-collision
P30_05_169,P30,P30_05,00:20:12.395,00:20:12.708,29097480,29104992,metal-wood-collision
P30_05_170,P30,P30_05,00:20:17.645,00:20:20.416,29223480,29289984,plastic-only-collision
P30_05_172,P30,P30_05,00:20:34.062,00:20:34.666,29617487,29631984,plastic-only-collision
P30_05_173,P30,P30_05,00:20:35.562,00:20:37.229,29653487,29693496,plastic-only-collision
P30_05_176,P30,P30_05,00:21:07.104,00:21:07.354,30410496,30416496,metal-only-collision
P30_05_177,P30,P30_05,00:21:08.395,00:21:08.687,30441480,30448487,metal-wood-collision
P30_05_193,P30,P30_05,00:22:07.442,00:22:08.207,31858608,31876968,metal-wood-collision
P30_05_194,P30,P30_05,00:22:19.765,00:22:20.207,32154360,32164968,metal-only-collision
P30_05_196,P30,P30_05,00:22:47.803,00:22:48.246,32827272,32837904,metal-only-collision
P30_05_198,P30,P30_05,00:22:56.759,00:22:57.432,33042216,33058368,metal-glass-collision
P30_05_199,P30,P30_05,00:23:04.778,00:23:05.701,33234672,33256824,plastic-only-collision
P30_05_201,P30,P30_05,00:23:06.278,00:23:08.720,33270672,33329280,plastic-only-collision
P30_05_202,P30,P30_05,00:23:10.336,00:23:12.278,33368064,33414672,metal-ceramic-collision
P30_05_203,P30,P30_05,00:23:17.316,00:23:17.797,33535584,33547128,plastic-ceramic-collision
P30_05_204,P30,P30_05,00:23:21.913,00:23:22.797,33645912,33667128,metal-plastic-collision
P30_05_207,P30,P30_05,00:23:48.028,00:23:48.778,34272672,34290672,plastic-only-collision
P30_05_212,P30,P30_05,00:24:12.797,00:24:13.278,34867128,34878672,plastic-only-collision
P30_05_213,P30,P30_05,00:24:21.913,00:24:22.605,35085912,35102520,plastic-only-collision
P30_05_215,P30,P30_05,00:24:28.547,00:24:28.855,35245128,35252520,metal-plastic-collision
P30_05_216,P30,P30_05,00:24:37.778,00:24:38.836,35466672,35492064,metal-glass-collision
P30_05_219,P30,P30_05,00:24:49.893,00:24:50.643,35757432,35775432,plastic-only-collision
P30_05_220,P30,P30_05,00:24:54.720,00:24:55.547,35873280,35893128,metal-only-collision
P30_05_222,P30,P30_05,00:25:00.605,00:25:01.174,36014520,36028176,metal-only-collision
P30_05_223,P30,P30_05,00:25:06.506,00:25:09.075,36156144,36217800,metal-wood-collision
P30_05_224,P30,P30_05,00:25:16.825,00:25:17.228,36403800,36413472,metal-only-collision
P30_05_226,P30,P30_05,00:25:20.173,00:25:23.187,36484152,36556488,metal-only-collision
P30_05_228,P30,P30_05,00:25:29.048,00:25:29.575,36697152,36709800,metal-ceramic-collision
P30_05_229,P30,P30_05,00:25:38.103,00:25:39.520,36914472,36948480,metal-only-collision
P30_05_230,P30,P30_05,00:25:44.575,00:25:44.992,37069800,37079808,metal-wood-collision
P30_05_231,P30,P30_05,00:25:53.839,00:26:03.006,37292136,37512144,plastic-glass-collision
P30_05_232,P30,P30_05,00:26:04.700,00:26:09.687,37552800,37672488,metal-plastic-collision
P30_05_233,P30,P30_05,00:26:15.270,00:26:15.562,37806480,37813488,metal-wood-collision
P30_05_234,P30,P30_05,00:26:22.409,00:26:22.784,37977816,37986816,wood-only-collision
P30_05_235,P30,P30_05,00:26:33.784,00:26:34.270,38250816,38262480,metal-only-collision
P30_05_246,P30,P30_05,00:27:42.883,00:27:43.264,39909192,39918336,ceramic-only-collision
P30_05_247,P30,P30_05,00:27:48.093,00:27:48.620,40034232,40046880,metal-only-collision
P30_05_249,P30,P30_05,00:27:57.962,00:27:58.541,40271088,40284984,metal-wood-collision
P30_05_251,P30,P30_05,00:28:04.041,00:28:06.935,40416984,40486440,plastic-only-collision
P30_05_270,P30,P30_05,00:29:45.680,00:29:46.027,42856320,42864648,metal-only-collision
P30_05_272,P30,P30_05,00:29:46.625,00:29:48.847,42879000,42932328,metal-only-collision
P30_05_273,P30,P30_05,00:29:49.944,00:29:50.639,42958656,42975336,metal-only-collision
P30_05_280,P30,P30_05,00:30:00.916,00:30:01.402,43221984,43233648,plastic-only-collision
P30_05_284,P30,P30_05,00:30:12.513,00:30:13.430,43500312,43522320,plastic-only-collision
P30_05_285,P30,P30_05,00:30:13.916,00:30:14.763,43533984,43554312,plastic-only-collision
P30_05_287,P30,P30_05,00:30:15.180,00:30:17.361,43564320,43616664,plastic-wood-collision
P30_05_290,P30,P30_05,00:30:22.236,00:30:22.666,43733664,43743984,ceramic-only-collision
P30_05_294,P30,P30_05,00:30:34.792,00:30:35.252,44035008,44046048,metal-only-collision
P30_05_295,P30,P30_05,00:30:36.134,00:30:37.015,44067216,44088360,plastic-only-collision
P30_05_296,P30,P30_05,00:30:38.436,00:30:39.436,44122464,44146464,plastic-only-collision
P30_05_299,P30,P30_05,00:30:50.096,00:30:51.096,44402304,44426304,wood-glass-collision
P30_05_303,P30,P30_05,00:30:54.728,00:30:55.728,44513472,44537472,plastic-only-collision
P30_05_304,P30,P30_05,00:30:57.712,00:30:58.712,44585088,44609088,plastic-only-collision
P30_05_307,P30,P30_05,00:31:02.837,00:31:03.837,44708088,44732088,metal-only-collision
P30_05_309,P30,P30_05,00:31:08.155,00:31:10.155,44835720,44883720,plastic-only-collision
P30_05_318,P30,P30_05,00:31:23.545,00:31:24.157,45205080,45219768,plastic-only-collision
P30_05_320,P30,P30_05,00:31:54.770,00:31:55.645,45954480,45975480,metal-only-collision
P30_05_326,P30,P30_05,00:32:12.623,00:32:13.623,46382952,46406952,metal-ceramic-collision
P30_05_327,P30,P30_05,00:32:15.436,00:32:15.863,46450464,46460712,metal-only-collision
P30_05_328,P30,P30_05,00:32:18.925,00:32:20.821,46534200,46579704,metal-wood-collision
P30_05_330,P30,P30_05,00:32:26.488,00:32:26.790,46715712,46722960,metal-wood-collision
P30_05_331,P30,P30_05,00:32:29.561,00:32:30.467,46789464,46811208,metal-wood-collision
P30_05_341,P30,P30_05,00:33:05.570,00:33:06.570,47653680,47677680,metal-plastic-collision
P30_05_344,P30,P30_05,00:33:11.307,00:33:11.640,47791368,47799360,metal-plastic-collision
P30_05_346,P30,P30_05,00:33:14.225,00:33:14.931,47861400,47878344,metal-only-collision
P30_05_348,P30,P30_05,00:33:19.432,00:33:22.651,47986368,48063624,metal-wood-collision
P30_05_352,P30,P30_05,00:33:35.140,00:33:36.140,48363360,48387360,metal-only-collision
P30_05_354,P30,P30_05,00:33:42.338,00:33:43.338,48536112,48560112,metal-only-collision
P30_05_355,P30,P30_05,00:33:43.574,00:33:45.985,48565776,48623640,plastic-wood-collision
P30_05_358,P30,P30_05,00:34:19.059,00:34:25.427,49417416,49570248,metal-plastic-collision
P30_05_359,P30,P30_05,00:34:36.383,00:34:38.353,49833191,49880472,metal-ceramic-collision
P30_05_360,P30,P30_05,00:34:48.824,00:34:49.235,50131776,50141640,metal-wood-collision
P30_05_361,P30,P30_05,00:34:50.912,00:34:51.383,50181887,50193191,metal-wood-collision
P30_05_362,P30,P30_05,00:34:58.338,00:34:58.824,50360112,50371776,metal-only-collision
P30_05_364,P30,P30_05,00:35:53.508,00:35:53.737,51684191,51689688,metal-wood-collision
P30_05_365,P30,P30_05,00:36:01.029,00:36:37.466,51864696,52739184,metal-paper-collision
P30_05_368,P30,P30_05,00:36:39.466,00:36:42.071,52787184,52849704,metal-cloth-collision
P30_05_370,P30,P30_05,00:36:46.008,00:36:46.237,52944191,52949688,metal-only-collision
P30_05_371,P30,P30_05,00:36:47.091,00:36:48.091,52970184,52994184,metal-plastic-collision
P30_05_372,P30,P30_05,00:36:48.862,00:36:52.112,53012688,53090688,metal-only-collision
P30_05_374,P30,P30_05,00:37:02.883,00:37:03.487,53349191,53363688,metal-only-collision
P30_05_377,P30,P30_05,00:37:32.734,00:37:33.084,54065616,54074015,metal-plastic-collision
P30_05_378,P30,P30_05,00:37:34.480,00:37:36.646,54107520,54159504,plastic-only-collision
P30_05_379,P30,P30_05,00:37:37.876,00:37:42.855,54189024,54308520,metal-only-collision
P30_05_381,P30,P30_05,00:37:46.063,00:37:46.896,54385512,54405504,metal-only-collision
P30_05_382,P30,P30_05,00:37:48.146,00:37:48.792,54435504,54451008,metal-only-collision
P30_05_383,P30,P30_05,00:37:54.938,00:38:01.563,54598512,54757512,metal-only-collision
P30_05_387,P30,P30_05,00:38:17.751,00:38:22.501,55146024,55260024,plastic-only-collision
P30_05_388,P30,P30_05,00:38:23.771,00:38:27.563,55290504,55381512,paper-only-collision
P30_05_389,P30,P30_05,00:38:32.866,00:38:34.063,55508784,55537512,metal-only-collision
P30_05_395,P30,P30_05,00:39:39.258,00:39:39.896,57102191,57117504,metal-wood-collision
P30_05_397,P30,P30_05,00:39:57.396,00:40:14.250,57537504,57942000,plastic-glass-collision
P30_05_401,P30,P30_05,00:40:17.750,00:40:18.041,58026000,58032984,metal-only-collision
P30_05_402,P30,P30_05,00:40:19.021,00:40:20.021,58056504,58080504,metal-only-collision
P30_05_403,P30,P30_05,00:40:22.541,00:41:44.350,58140984,60104400,metal-glass-collision
P30_05_410,P30,P30_05,00:41:56.305,00:41:58.159,60391319,60435816,plastic-only-collision
P30_05_412,P30,P30_05,00:42:06.763,00:42:08.680,60642312,60688319,metal-plastic-collision
P30_05_413,P30,P30_05,00:42:10.221,00:42:10.555,60725304,60733319,plastic-only-collision
P30_05_416,P30,P30_05,00:42:29.659,00:42:30.242,61191816,61205808,plastic-marble-collision
P30_05_422,P30,P30_05,00:43:39.201,00:43:40.159,62860824,62883816,plastic-only-collision
P30_05_423,P30,P30_05,00:43:44.300,00:43:44.740,62983200,62993759,metal-only-collision
P30_05_425,P30,P30_05,00:43:45.656,00:43:45.948,63015744,63022752,metal-only-collision
P30_05_436,P30,P30_05,00:44:41.011,00:44:47.573,64344264,64501752,metal-wood-collision
P30_05_441,P30,P30_05,00:45:33.281,00:45:38.281,65598744,65718744,metal-only-collision
P30_05_443,P30,P30_05,00:45:53.031,00:45:53.302,66072744,66079248,metal-only-collision
P30_05_444,P30,P30_05,00:45:54.741,00:45:56.408,66113784,66153792,metal-only-collision
P30_05_446,P30,P30_05,00:46:01.741,00:46:04.575,66281784,66349799,metal-wood-collision
P30_05_447,P30,P30_05,00:46:12.325,00:46:12.804,66535799,66547296,metal-wood-collision
P30_05_448,P30,P30_05,00:46:20.325,00:46:20.908,66727799,66741792,metal-only-collision
P30_05_449,P30,P30_05,00:46:28.262,00:46:29.221,66918288,66941304,metal-only-collision
P30_05_451,P30,P30_05,00:46:32.387,00:46:32.846,67017288,67028304,metal-only-collision
P30_05_452,P30,P30_05,00:46:33.325,00:46:34.137,67039799,67059288,metal-only-collision
P30_05_456,P30,P30_05,00:46:57.866,00:46:59.721,67628784,67673304,metal-only-collision
P30_05_458,P30,P30_05,00:47:02.366,00:47:03.366,67736784,67760784,plastic-only-collision
P30_05_459,P30,P30_05,00:47:30.058,00:47:31.576,68401392,68437824,metal-ceramic-collision
P30_05_460,P30,P30_05,00:47:39.598,00:47:41.390,68630352,68673360,metal-only-collision
P30_05_462,P30,P30_05,00:47:58.230,00:47:59.251,69077520,69102024,metal-only-collision
P30_05_464,P30,P30_05,00:48:01.688,00:48:02.215,69160512,69173160,metal-wood-collision
P30_05_467,P30,P30_05,00:48:15.834,00:48:16.396,69500016,69513504,wood-only-collision
P30_05_471,P30,P30_05,00:48:30.615,00:48:31.794,69854760,69883056,metal-plastic-collision
P30_05_473,P30,P30_05,00:48:42.115,00:48:42.595,70130760,70142280,metal-only-collision
P30_05_475,P30,P30_05,00:48:44.544,00:48:45.580,70189056,70213920,metal-marble-collision
P30_05_476,P30,P30_05,00:48:46.008,00:48:46.448,70224192,70234752,metal-only-collision
P30_05_478,P30,P30_05,00:49:11.115,00:49:12.080,70826760,70849920,metal-wood-collision
P30_05_480,P30,P30_05,00:49:29.687,00:49:31.258,71272488,71310192,metal-only-collision
P30_05_485,P30,P30_05,00:49:38.722,00:49:44.615,71489328,71630760,ceramic-glass-collision
P30_05_491,P30,P30_05,00:50:11.882,00:50:12.861,72285168,72308664,ceramic-only-collision
P30_05_497,P30,P30_05,00:50:41.133,00:50:51.946,72987192,73246704,plastic-only-collision
P30_05_506,P30,P30_05,00:51:24.571,00:51:25.011,74029704,74040264,plastic-only-collision
P30_05_511,P30,P30_05,00:51:52.258,00:51:52.758,74694192,74706192,metal-marble-collision
P30_05_512,P30,P30_05,00:51:53.321,00:51:54.040,74719704,74736960,plastic-only-collision
P30_05_514,P30,P30_05,00:52:05.227,00:52:05.747,75005448,75017928,metal-only-collision
P30_05_517,P30,P30_05,00:52:27.804,00:52:30.290,75547296,75606960,plastic-only-collision
P30_05_521,P30,P30_05,00:52:42.830,00:52:43.130,75907920,75915120,metal-wood-collision
P30_05_524,P30,P30_05,00:52:47.726,00:52:48.455,76025424,76042920,metal-only-collision
P30_05_526,P30,P30_05,00:52:55.496,00:52:59.538,76211904,76308912,plastic-ceramic-collision
P30_05_530,P30,P30_05,00:53:16.996,00:53:17.580,76727904,76741920,metal-wood-collision
P30_05_537,P30,P30_05,00:53:49.892,00:53:50.392,77517408,77529408,metal-wood-collision
P30_05_539,P30,P30_05,00:53:56.413,00:53:56.813,77673912,77683512,metal-only-collision
P30_05_542,P30,P30_05,00:54:01.373,00:54:02.392,77792952,77817408,plastic-only-collision
P30_06_4,P30,P30_06,00:00:11.294,00:00:12.231,271056,293544,ceramic-marble-collision
P30_06_6,P30,P30_06,00:00:14.898,00:00:16.231,357552,389544,metal-ceramic-collision
P30_06_7,P30,P30_06,00:00:18.252,00:00:22.982,438048,551568,metal-ceramic-collision
P30_06_10,P30,P30_06,00:00:23.775,00:00:24.481,570600,587544,metal-ceramic-collision
P30_06_11,P30,P30_06,00:00:24.794,00:00:25.648,595056,615552,metal-ceramic-collision
P30_06_13,P30,P30_06,00:00:27.031,00:00:28.002,648744,672048,metal-only-collision
P30_06_18,P30,P30_06,00:00:33.690,00:00:35.086,808560,842064,metal-only-collision
P30_06_19,P30,P30_06,00:00:40.973,00:00:42.690,983352,1024560,metal-only-collision
P30_06_20,P30,P30_06,00:00:43.086,00:00:43.506,1034064,1044144,plastic-only-collision
P30_06_21,P30,P30_06,00:00:43.940,00:00:44.752,1054560,1074048,metal-plastic-collision
P30_06_22,P30,P30_06,00:00:45.572,00:00:46.356,1093728,1112544,plastic-only-collision
P30_06_25,P30,P30_06,00:00:48.336,00:00:48.940,1160064,1174560,plastic-only-collision
P30_06_27,P30,P30_06,00:00:59.422,00:01:00.044,1426128,1441056,metal-only-collision
P30_06_28,P30,P30_06,00:01:03.789,00:01:04.252,1530936,1542048,metal-only-collision
P30_06_31,P30,P30_06,00:01:06.414,00:01:08.002,1593936,1632048,metal-only-collision
P30_06_32,P30,P30_06,00:01:09.461,00:01:10.023,1667064,1680552,metal-only-collision
P30_06_33,P30,P30_06,00:01:10.372,00:01:10.856,1688928,1700543,metal-only-collision
P30_06_34,P30,P30_06,00:01:11.856,00:01:13.606,1724543,1766543,metal-only-collision
P30_06_35,P30,P30_06,00:01:15.148,00:01:15.981,1803552,1823543,metal-cloth-collision
P30_06_37,P30,P30_06,00:01:16.544,00:01:21.690,1837056,1960560,metal-cloth-collision
P30_06_38,P30,P30_06,00:01:22.086,00:01:23.356,1970064,2000543,metal-only-collision
P30_06_39,P30,P30_06,00:01:24.401,00:01:25.711,2025624,2057064,metal-plastic-collision
P30_06_43,P30,P30_06,00:01:39.419,00:01:41.356,2386056,2432544,ceramic-only-collision
P30_06_48,P30,P30_06,00:01:55.356,00:01:56.044,2768544,2785056,metal-only-collision
P30_06_54,P30,P30_06,00:02:10.807,00:02:14.594,3139367,3230256,glass-only-collision
P30_06_61,P30,P30_06,00:02:28.352,00:02:28.660,3560448,3567840,metal-only-collision
P30_06_65,P30,P30_06,00:02:44.590,00:02:45.078,3950160,3961872,metal-plastic-collision
P30_06_67,P30,P30_06,00:02:46.828,00:02:48.192,4003872,4036608,plastic-only-collision
P30_06_72,P30,P30_06,00:03:11.101,00:03:11.986,4586424,4607664,metal-only-collision
P30_06_73,P30,P30_06,00:03:12.303,00:03:12.842,4615272,4628208,metal-only-collision
P30_06_74,P30,P30_06,00:03:14.476,00:03:14.996,4667424,4679904,metal-only-collision
